Time,ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C::Des Latent Heat Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C::Des Latent Cool Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C::Des Latent Heat Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C::Des Latent Cool Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C::Des Heat Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C::Des Sens Cool Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C::Des Latent Heat Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C::Des Latent Cool Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1::Des Latent Heat Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1::Des Latent Cool Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1::Des Latent Heat Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1::Des Latent Cool Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1::Des Heat Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1::Des Sens Cool Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1::Des Latent Heat Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1::Des Latent Cool Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 1:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2::Des Latent Heat Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2::Des Latent Cool Load [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2::Des Latent Heat Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2::Des Latent Cool Mass Flow [kg/s],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2::Des Heat Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2::Des Sens Cool Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2::Des Latent Heat Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2::Des Latent Cool Load No DOAS [W],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:CALGARY INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ALL_ST=SALES AREA_FL=BUILDING STORY 1_SCH=C 2:CALGARY INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
01:50:00,5.124370E+04,0.000000E+00,2.284023E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799801E+01,4.956992E+01,1.988254E+01,5.045003E+01,9.829556E+03,0.000000E+00,4.381066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799734E+01,5.049270E+01,1.906782E+01,5.175100E+01,1.555376E+04,0.000000E+00,6.932431E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799755E+01,5.013321E+01,1.911933E+01,5.196473E+01
02:00:00,5.192235E+04,0.000000E+00,2.314273E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799804E+01,4.965010E+01,1.977215E+01,5.071833E+01,9.929307E+03,0.000000E+00,4.425531E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799737E+01,5.054297E+01,1.894527E+01,5.207201E+01,1.575102E+04,0.000000E+00,7.020359E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799759E+01,5.020392E+01,1.899010E+01,5.231064E+01
02:10:00,5.235895E+04,0.000000E+00,2.333734E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799806E+01,4.971959E+01,1.967795E+01,5.093878E+01,9.985206E+03,0.000000E+00,4.450451E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799740E+01,5.058183E+01,1.884303E+01,5.233128E+01,1.585127E+04,0.000000E+00,7.065048E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799763E+01,5.026034E+01,1.888553E+01,5.258016E+01
02:20:00,5.272763E+04,0.000000E+00,2.350169E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799806E+01,4.978532E+01,1.954914E+01,5.127218E+01,1.003013E+04,0.000000E+00,4.470478E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799740E+01,5.061707E+01,1.869672E+01,5.273967E+01,1.593083E+04,0.000000E+00,7.100518E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799763E+01,5.031248E+01,1.873186E+01,5.301583E+01
02:30:00,5.305911E+04,0.000000E+00,2.364946E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799808E+01,4.984652E+01,1.940198E+01,5.166875E+01,1.006983E+04,0.000000E+00,4.488181E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799742E+01,5.064853E+01,1.852877E+01,5.322619E+01,1.600346E+04,0.000000E+00,7.132901E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799765E+01,5.035975E+01,1.855149E+01,5.354713E+01
02:40:00,5.336006E+04,0.000000E+00,2.378362E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799810E+01,4.990128E+01,1.926327E+01,5.204314E+01,1.010543E+04,0.000000E+00,4.504051E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799743E+01,5.067485E+01,1.837388E+01,5.367621E+01,1.607049E+04,0.000000E+00,7.162787E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799767E+01,5.040003E+01,1.838434E+01,5.404164E+01
02:50:00,5.363786E+04,0.000000E+00,2.390746E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799812E+01,4.994894E+01,1.914406E+01,5.235858E+01,1.013805E+04,0.000000E+00,4.518594E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799745E+01,5.069581E+01,1.824503E+01,5.404439E+01,1.613364E+04,0.000000E+00,7.190940E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799769E+01,5.043286E+01,1.824640E+01,5.444336E+01
03:00:00,5.389769E+04,0.000000E+00,2.402329E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799813E+01,4.998985E+01,1.904377E+01,5.261571E+01,1.016847E+04,0.000000E+00,4.532156E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799746E+01,5.071208E+01,1.813987E+01,5.433676E+01,1.619400E+04,0.000000E+00,7.217852E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799770E+01,5.045906E+01,1.813612E+01,5.475511E+01
03:10:00,5.406835E+04,0.000000E+00,2.409937E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799815E+01,5.002477E+01,1.895807E+01,5.282766E+01,1.018664E+04,0.000000E+00,4.540257E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799747E+01,5.072464E+01,1.805182E+01,5.457431E+01,1.622564E+04,0.000000E+00,7.231958E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799772E+01,5.047984E+01,1.804650E+01,5.499921E+01
03:20:00,5.421297E+04,0.000000E+00,2.416385E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799815E+01,5.005661E+01,1.884151E+01,5.314459E+01,1.020159E+04,0.000000E+00,4.546921E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799747E+01,5.073594E+01,1.800017E+01,5.468983E+01,1.625162E+04,0.000000E+00,7.243544E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799772E+01,5.049844E+01,1.800019E+01,5.509434E+01
03:30:00,5.434229E+04,0.000000E+00,2.422150E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799816E+01,5.008539E+01,1.870824E+01,5.352115E+01,1.021474E+04,0.000000E+00,4.552783E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799747E+01,5.074599E+01,1.800000E+01,5.463098E+01,1.627517E+04,0.000000E+00,7.254043E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799773E+01,5.051495E+01,1.800001E+01,5.502996E+01
03:40:00,5.445917E+04,0.000000E+00,2.427361E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799817E+01,5.011069E+01,1.858212E+01,5.387817E+01,1.022650E+04,0.000000E+00,4.558030E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799748E+01,5.075439E+01,1.800000E+01,5.457414E+01,1.629684E+04,0.000000E+00,7.263704E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799773E+01,5.052887E+01,1.800001E+01,5.496667E+01
03:50:00,5.456662E+04,0.000000E+00,2.432151E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799818E+01,5.013245E+01,1.847319E+01,5.418099E+01,1.023727E+04,0.000000E+00,4.562830E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799748E+01,5.076109E+01,1.799999E+01,5.451998E+01,1.631720E+04,0.000000E+00,7.272783E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799774E+01,5.054017E+01,1.800001E+01,5.490556E+01
04:00:00,5.466691E+04,0.000000E+00,2.436622E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799819E+01,5.015097E+01,1.838120E+01,5.442938E+01,1.024730E+04,0.000000E+00,4.567303E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799749E+01,5.076630E+01,1.799999E+01,5.446848E+01,1.633664E+04,0.000000E+00,7.281449E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799775E+01,5.054916E+01,1.800001E+01,5.484680E+01
04:10:00,5.473333E+04,0.000000E+00,2.439584E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799819E+01,5.016668E+01,1.830242E+01,5.463520E+01,1.025363E+04,0.000000E+00,4.570124E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799749E+01,5.077033E+01,1.799999E+01,5.441956E+01,1.634758E+04,0.000000E+00,7.286330E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799775E+01,5.055629E+01,1.800000E+01,5.479036E+01
04:20:00,5.478958E+04,0.000000E+00,2.442092E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799819E+01,5.018077E+01,1.819672E+01,5.493618E+01,1.025890E+04,0.000000E+00,4.572470E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799749E+01,5.077402E+01,1.799998E+01,5.437388E+01,1.635660E+04,0.000000E+00,7.290350E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799775E+01,5.056267E+01,1.800000E+01,5.473620E+01
04:30:00,5.483994E+04,0.000000E+00,2.444337E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799820E+01,5.019336E+01,1.807673E+01,5.529007E+01,1.026356E+04,0.000000E+00,4.574552E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799749E+01,5.077736E+01,1.799998E+01,5.433133E+01,1.636480E+04,0.000000E+00,7.294009E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799775E+01,5.056833E+01,1.800000E+01,5.468439E+01
04:40:00,5.488597E+04,0.000000E+00,2.446390E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799820E+01,5.020435E+01,1.800014E+01,5.549471E+01,1.026781E+04,0.000000E+00,4.576447E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799749E+01,5.078018E+01,1.799998E+01,5.429161E+01,1.637244E+04,0.000000E+00,7.297413E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799776E+01,5.057312E+01,1.800000E+01,5.463497E+01
04:50:00,5.492820E+04,0.000000E+00,2.448272E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799821E+01,5.021376E+01,1.800002E+01,5.543155E+01,1.027172E+04,0.000000E+00,4.578186E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799750E+01,5.078245E+01,1.799997E+01,5.425448E+01,1.637962E+04,0.000000E+00,7.300616E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799776E+01,5.057701E+01,1.799999E+01,5.458793E+01
05:00:00,5.496758E+04,0.000000E+00,2.450028E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799821E+01,5.022174E+01,1.800001E+01,5.536919E+01,1.027537E+04,0.000000E+00,4.579813E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799750E+01,5.078422E+01,1.799997E+01,5.421976E+01,1.638649E+04,0.000000E+00,7.303679E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799776E+01,5.058010E+01,1.799999E+01,5.454321E+01
05:10:00,5.499469E+04,0.000000E+00,2.451237E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799821E+01,5.022847E+01,1.800001E+01,5.530874E+01,1.027787E+04,0.000000E+00,4.580929E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799750E+01,5.078559E+01,1.799998E+01,5.418496E+01,1.639078E+04,0.000000E+00,7.305589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799776E+01,5.058255E+01,1.799999E+01,5.450039E+01
05:20:00,5.501766E+04,0.000000E+00,2.452261E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799821E+01,5.023450E+01,1.800001E+01,5.525060E+01,1.028000E+04,0.000000E+00,4.581877E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799750E+01,5.078692E+01,1.809489E+01,5.382331E+01,1.639440E+04,0.000000E+00,7.307203E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799776E+01,5.058481E+01,1.799999E+01,5.445866E+01
05:30:00,5.503823E+04,0.000000E+00,2.453178E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799822E+01,5.023988E+01,1.800000E+01,5.519474E+01,1.028191E+04,0.000000E+00,4.582731E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799750E+01,5.078817E+01,1.828315E+01,5.314960E+01,1.639773E+04,0.000000E+00,7.308691E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799776E+01,5.058686E+01,1.799999E+01,5.441784E+01
05:40:00,5.505703E+04,0.000000E+00,2.454017E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799822E+01,5.024456E+01,1.800000E+01,5.514123E+01,1.028367E+04,0.000000E+00,4.583517E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799750E+01,5.078924E+01,1.858754E+01,5.210502E+01,1.640088E+04,0.000000E+00,7.310092E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799776E+01,5.058861E+01,1.799999E+01,5.437789E+01
05:50:00,5.507496E+04,0.000000E+00,2.454816E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799822E+01,5.024856E+01,1.800000E+01,5.511551E+01,1.028536E+04,0.000000E+00,4.584270E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799750E+01,5.079011E+01,1.881766E+01,5.134116E+01,1.640393E+04,0.000000E+00,7.311452E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799777E+01,5.059004E+01,1.800000E+01,5.435809E+01
06:00:00,5.509207E+04,0.000000E+00,2.455579E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799822E+01,5.025195E+01,1.800297E+01,5.508817E+01,1.028699E+04,0.000000E+00,4.584994E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799750E+01,5.079079E+01,1.905183E+01,5.058327E+01,1.640689E+04,0.000000E+00,7.312775E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799777E+01,5.059119E+01,1.800000E+01,5.434430E+01
06:10:00,5.510449E+04,0.000000E+00,2.456133E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799822E+01,5.025483E+01,1.804733E+01,5.490622E+01,1.028822E+04,0.000000E+00,4.585544E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799750E+01,5.079134E+01,1.986122E+01,4.807999E+01,1.640901E+04,0.000000E+00,7.313719E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.799777E+01,5.059211E+01,1.801492E+01,5.427055E+01
