Time,SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 1:Des Heat Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 1:Des Heat Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 1:Des Cool Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 1:Des Sens Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 1:Des Tot Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 2:Des Heat Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 2:Des Heat Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 2:Des Cool Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 2:Des Sens Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 2:Des Tot Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 3:Des Heat Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 3:Des Heat Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 3:Des Cool Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 3:Des Sens Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE|:DesPer 3:Des Tot Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 1:Des Heat Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 1:Des Heat Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 1:Des Cool Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 1:Des Sens Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 1:Des Tot Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 2:Des Heat Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 2:Des Heat Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 2:Des Cool Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 2:Des Sens Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 2:Des Tot Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 3:Des Heat Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 3:Des Heat Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 3:Des Cool Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 3:Des Sens Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 1:DesPer 3:Des Tot Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 1:Des Heat Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 1:Des Heat Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 1:Des Cool Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 1:Des Sens Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 1:Des Tot Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 2:Des Heat Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 2:Des Heat Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 2:Des Cool Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 2:Des Sens Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 2:Des Tot Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 3:Des Heat Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 3:Des Heat Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 3:Des Cool Mass Flow [kg/s],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 3:Des Sens Cool Cap [W],SYS_3|MIXED|SHR>NONE|SC>DX|SH>C-E|SSF>CV|ZH>B-E|ZC>NONE|SRF>NONE| 2:DesPer 3:Des Tot Cool Cap [W]
18:20:00,2.526282E+00,4.510253E+04,4.828061E+00,5.649607E+04,5.314637E+04,2.526282E+00,5.347977E+04,4.548683E+00,4.502979E+04,6.627442E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.011393E+03,5.841288E-01,6.804347E+03,6.429397E+03,2.806980E-01,5.942197E+03,5.297382E-01,5.272174E+03,7.695999E+03,5.417383E-01,2.545070E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.002279E+04,2.278156E+00,2.587653E+04,2.540874E+04,5.613961E-01,1.188439E+04,2.188677E+00,2.302475E+04,2.837657E+04,8.143498E-01,4.522174E+04,5.613961E-01,0.000000E+00,0.000000E+00
18:30:00,2.526282E+00,4.588314E+04,4.615882E+00,5.337024E+04,4.987373E+04,2.526282E+00,5.426038E+04,4.336914E+00,4.190860E+04,6.293116E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.098127E+03,5.548100E-01,6.393548E+03,6.000965E+03,2.806980E-01,6.028931E+03,5.006016E-01,4.863412E+03,7.256075E+03,5.425450E-01,2.546773E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.019625E+04,2.224488E+00,2.510989E+04,2.459474E+04,5.613961E-01,1.205786E+04,2.135109E+00,2.225925E+04,2.756641E+04,8.159600E-01,4.525572E+04,5.613961E-01,0.000000E+00,0.000000E+00
18:40:00,2.526282E+00,4.666375E+04,4.407366E+00,5.028489E+04,4.665403E+04,2.526282E+00,5.504098E+04,4.128746E+00,3.882721E+04,5.962720E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.184861E+03,5.257725E-01,5.985859E+03,5.577389E+03,2.806980E-01,6.115665E+03,4.717511E-01,4.457811E+03,6.818150E+03,5.433610E-01,2.548495E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.036972E+04,2.169858E+00,2.433260E+04,2.378010E+04,5.613961E-01,1.223133E+04,2.080561E+00,2.148292E+04,2.674979E+04,8.175837E-01,4.528999E+04,5.613961E-01,0.000000E+00,0.000000E+00
18:50:00,2.526282E+00,4.744435E+04,4.201125E+00,4.722469E+04,4.347355E+04,2.526282E+00,5.582159E+04,3.922827E+00,3.577067E+04,5.634450E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.271595E+03,4.968639E-01,5.579595E+03,5.157173E+03,2.806980E-01,6.202399E+03,4.430396E-01,4.053745E+03,6.379890E+03,5.441845E-01,2.550234E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.054319E+04,2.114111E+00,2.354298E+04,2.296349E+04,5.613961E-01,1.240480E+04,2.024893E+00,2.069422E+04,2.592426E+04,8.192181E-01,4.532449E+04,5.613961E-01,0.000000E+00,0.000000E+00
19:00:00,2.526282E+00,4.822496E+04,3.997187E+00,4.418994E+04,4.032884E+04,2.526282E+00,5.660220E+04,3.719211E+00,3.273958E+04,5.308188E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.358329E+03,4.683006E-01,5.177147E+03,4.742206E+03,2.806980E-01,6.289133E+03,4.146857E-01,3.653631E+03,5.943844E+03,5.450138E-01,2.551985E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.071666E+04,2.056960E+00,2.273785E+04,2.213725E+04,5.613961E-01,1.257827E+04,1.967831E+00,1.989009E+04,2.508427E+04,8.208603E-01,4.535915E+04,5.613961E-01,0.000000E+00,0.000000E+00
19:10:00,2.526282E+00,4.879740E+04,3.775650E+00,4.116883E+04,3.719938E+04,2.526282E+00,5.717464E+04,3.498057E+00,2.972281E+04,4.980842E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.421934E+03,4.378227E-01,4.776664E+03,4.329715E+03,2.806980E-01,6.352738E+03,3.844667E-01,3.256030E+03,5.506006E+03,5.508291E-01,2.564258E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.084387E+04,1.970423E+00,2.165415E+04,2.102807E+04,5.613961E-01,1.270548E+04,1.881423E+00,1.880789E+04,2.394687E+04,8.328096E-01,4.561133E+04,5.613961E-01,0.000000E+00,0.000000E+00
19:20:00,2.526282E+00,4.936985E+04,3.553620E+00,3.814225E+04,3.405084E+04,2.526282E+00,5.774708E+04,3.276686E+00,2.670364E+04,4.652515E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.485539E+03,4.073432E-01,4.376163E+03,3.915410E+03,2.806980E-01,6.416343E+03,3.543220E-01,2.859251E+03,5.067896E+03,5.573673E-01,2.578057E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.097108E+04,1.879743E+00,2.052467E+04,1.985305E+04,5.613961E-01,1.283269E+04,1.790927E+00,1.768050E+04,2.276688E+04,8.460746E-01,4.589128E+04,5.613961E-01,0.000000E+00,0.000000E+00
19:30:00,2.526282E+00,4.994229E+04,3.330705E+00,3.510590E+04,3.089487E+04,2.526282E+00,5.831953E+04,3.054213E+00,2.367227E+04,4.321957E+04,2.582732E+00,1.806672E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.549144E+03,3.768308E-01,3.975297E+03,3.501216E+03,2.806980E-01,6.479948E+03,3.241791E-01,2.462490E+03,4.627308E+03,5.642118E-01,2.592503E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.109829E+04,1.786635E+00,1.936834E+04,1.864849E+04,5.613961E-01,1.295990E+04,1.698047E+00,1.652677E+04,2.156204E+04,8.597548E-01,4.618000E+04,5.613961E-01,0.000000E+00,0.000000E+00
19:40:00,2.526282E+00,5.051474E+04,3.106391E+00,3.205406E+04,2.773380E+04,2.526282E+00,5.889197E+04,2.830077E+00,2.062250E+04,3.988096E+04,2.643610E+00,1.819519E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.612749E+03,3.462426E-01,3.573592E+03,3.087777E+03,2.806980E-01,6.543553E+03,2.939900E-01,2.065215E+03,4.182484E+03,5.713000E-01,2.607463E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.122550E+04,1.691243E+00,1.818675E+04,1.742625E+04,5.613961E-01,1.308711E+04,1.602941E+00,1.534843E+04,2.032936E+04,8.737702E-01,4.647579E+04,5.613961E-01,0.000000E+00,0.000000E+00
19:50:00,2.526282E+00,5.108718E+04,2.879641E+00,2.897530E+04,2.455553E+04,2.526282E+00,5.946442E+04,2.603673E+00,1.754766E+04,3.649879E+04,2.706196E+00,1.832727E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.676353E+03,3.154841E-01,3.170004E+03,2.673967E+03,2.806980E-01,6.607158E+03,2.806980E-01,1.854698E+03,3.948827E+03,5.785648E-01,2.622796E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.135271E+04,1.593554E+00,1.697978E+04,1.618674E+04,5.613961E-01,1.321432E+04,1.505631E+00,1.414571E+04,1.906678E+04,8.880175E-01,4.677647E+04,5.613961E-01,0.000000E+00,0.000000E+00
20:00:00,2.526282E+00,5.165963E+04,2.649137E+00,2.585502E+04,2.134219E+04,2.526282E+00,6.003686E+04,2.526282E+00,1.611983E+04,3.495252E+04,2.770093E+00,1.846212E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.739958E+03,2.843319E-01,2.762063E+03,2.256861E+03,2.806980E-01,6.670762E+03,2.806980E-01,1.791093E+03,3.883613E+03,5.859594E-01,2.638403E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.147992E+04,1.493041E+00,1.574159E+04,1.492094E+04,5.613961E-01,1.334152E+04,1.405562E+00,1.291249E+04,1.776752E+04,9.024295E-01,4.708064E+04,5.613961E-01,0.000000E+00,0.000000E+00
20:10:00,2.526282E+00,5.212799E+04,2.526282E+00,2.402871E+04,1.946548E+04,2.526282E+00,6.050523E+04,2.526282E+00,1.565147E+04,3.447232E+04,2.806720E+00,1.853941E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.791999E+03,2.806980E-01,2.669856E+03,2.162831E+03,2.806980E-01,6.722803E+03,2.806980E-01,1.739052E+03,3.830257E+03,5.901258E-01,2.647197E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.158400E+04,1.366808E+00,1.424222E+04,1.339193E+04,5.613961E-01,1.344561E+04,1.279986E+00,1.142048E+04,1.618606E+04,9.103975E-01,4.724881E+04,5.613961E-01,0.000000E+00,0.000000E+00
20:20:00,2.526282E+00,5.259635E+04,2.526282E+00,2.356034E+04,1.898857E+04,2.526282E+00,6.097359E+04,2.526282E+00,1.518311E+04,3.399207E+04,2.841318E+00,1.861243E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.844039E+03,2.806980E-01,2.617816E+03,2.109841E+03,2.806980E-01,6.774843E+03,2.806980E-01,1.687012E+03,3.776897E+03,5.939804E-01,2.655333E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.168808E+04,1.235284E+00,1.268437E+04,1.180600E+04,5.613961E-01,1.354969E+04,1.149310E+00,9.872095E+03,1.456622E+04,9.178116E-01,4.740528E+04,5.613961E-01,0.000000E+00,0.000000E+00
20:30:00,2.526282E+00,5.306472E+04,2.526282E+00,2.309198E+04,1.851170E+04,2.526282E+00,6.144195E+04,2.526282E+00,1.471474E+04,3.351188E+04,2.875254E+00,1.868404E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.896080E+03,2.806980E-01,2.565776E+03,2.056855E+03,2.806980E-01,6.826884E+03,2.806980E-01,1.634971E+03,3.723542E+03,5.977431E-01,2.663274E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.179216E+04,1.100387E+00,1.108924E+04,1.018275E+04,5.613961E-01,1.365377E+04,1.015554E+00,8.289662E+03,1.290578E+04,9.251010E-01,4.755913E+04,5.613961E-01,0.000000E+00,0.000000E+00
20:40:00,2.526282E+00,5.353308E+04,2.526282E+00,2.262362E+04,1.803479E+04,2.526282E+00,6.191032E+04,2.526282E+00,1.424638E+04,3.303168E+04,2.908581E+00,1.875438E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,5.948120E+03,2.806980E-01,2.513735E+03,2.003866E+03,2.806980E-01,6.878924E+03,2.806980E-01,1.582931E+03,3.670187E+03,6.014231E-01,2.671041E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.189624E+04,9.628427E-01,9.464823E+03,8.529123E+03,5.613961E-01,1.375785E+04,8.795518E-01,6.682392E+03,1.119570E+04,9.322750E-01,4.771053E+04,5.613961E-01,0.000000E+00,0.000000E+00
20:50:00,2.526282E+00,5.400144E+04,2.526282E+00,2.215525E+04,1.755792E+04,2.526282E+00,6.237868E+04,2.526282E+00,1.377802E+04,3.255144E+04,2.941440E+00,1.882372E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.000160E+03,2.806980E-01,2.461695E+03,1.950880E+03,2.806980E-01,6.930965E+03,2.806980E-01,1.530891E+03,3.616827E+03,6.050428E-01,2.678680E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.200032E+04,8.271115E-01,7.860452E+03,6.895119E+03,5.613961E-01,1.386193E+04,7.452026E-01,5.093377E+03,9.478532E+03,9.393680E-01,4.786023E+04,5.613961E-01,0.000000E+00,0.000000E+00
21:00:00,2.526282E+00,5.446981E+04,2.526282E+00,2.168689E+04,1.708106E+04,2.526282E+00,6.284704E+04,2.526282E+00,1.330965E+04,3.207125E+04,2.973936E+00,1.889230E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.052201E+03,2.806980E-01,2.409654E+03,1.897896E+03,2.806980E-01,6.983005E+03,2.806980E-01,1.478850E+03,3.563472E+03,6.086180E-01,2.686226E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.210440E+04,6.955220E-01,6.301859E+03,5.307033E+03,5.613961E-01,1.396601E+04,6.148867E-01,3.548929E+03,7.785007E+03,9.464035E-01,4.800871E+04,5.613961E-01,0.000000E+00,0.000000E+00
21:10:00,2.526282E+00,5.493817E+04,2.526282E+00,2.121852E+04,1.660416E+04,2.526282E+00,6.331541E+04,2.526282E+00,1.284129E+04,3.159102E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.104241E+03,2.806980E-01,2.357614E+03,1.844906E+03,2.806980E-01,7.035045E+03,2.806980E-01,1.426810E+03,3.510113E+03,5.190590E-01,2.500614E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.220848E+04,5.613961E-01,4.715228E+03,3.689812E+03,5.613961E-01,1.407009E+04,5.613961E-01,2.853620E+03,7.020226E+03,7.897631E-01,4.470298E+04,5.613961E-01,0.000000E+00,0.000000E+00
21:20:00,2.526282E+00,5.540654E+04,2.526282E+00,2.075016E+04,1.612730E+04,2.526282E+00,6.378377E+04,2.526282E+00,1.237292E+04,3.111083E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.156282E+03,2.806980E-01,2.305573E+03,1.791922E+03,2.806980E-01,7.087086E+03,2.806980E-01,1.374769E+03,3.456759E+03,4.540836E-01,2.374111E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.231256E+04,5.613961E-01,4.611147E+03,3.583844E+03,5.613961E-01,1.417417E+04,5.613961E-01,2.749539E+03,6.913518E+03,6.732514E-01,4.231581E+04,5.613961E-01,0.000000E+00,0.000000E+00
21:30:00,2.526282E+00,5.587490E+04,2.526282E+00,2.028180E+04,1.565040E+04,2.526282E+00,6.425214E+04,2.526282E+00,1.190456E+04,3.063064E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.208322E+03,2.806980E-01,2.253533E+03,1.738933E+03,2.806980E-01,7.139126E+03,2.806980E-01,1.322729E+03,3.403405E+03,4.122222E-01,2.291053E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.241664E+04,5.613961E-01,4.507066E+03,3.477867E+03,5.613961E-01,1.427825E+04,5.613961E-01,2.645458E+03,6.806809E+03,5.997031E-01,4.074177E+04,5.613961E-01,0.000000E+00,0.000000E+00
21:40:00,2.526282E+00,5.634326E+04,2.526282E+00,1.981343E+04,1.517354E+04,2.526282E+00,6.472050E+04,2.526282E+00,1.143620E+04,3.015041E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.260363E+03,2.806980E-01,2.201493E+03,1.685949E+03,2.806980E-01,7.191167E+03,2.806980E-01,1.270689E+03,3.350046E+03,3.769625E-01,2.217912E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.252073E+04,5.613961E-01,4.402985E+03,3.371898E+03,5.613961E-01,1.438233E+04,5.613961E-01,2.541377E+03,6.700092E+03,5.613961E-01,3.988354E+04,5.613961E-01,0.000000E+00,0.000000E+00
21:50:00,2.526282E+00,5.681163E+04,2.526282E+00,1.934507E+04,1.469669E+04,2.526282E+00,6.518886E+04,2.526282E+00,1.096783E+04,2.967023E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.312403E+03,2.806980E-01,2.149452E+03,1.632966E+03,2.806980E-01,7.243207E+03,2.806980E-01,1.218648E+03,3.296692E+03,3.448433E-01,2.147557E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.262481E+04,5.613961E-01,4.298904E+03,3.265931E+03,5.613961E-01,1.448641E+04,5.613961E-01,2.437296E+03,6.593385E+03,5.613961E-01,3.988354E+04,5.613961E-01,0.000000E+00,0.000000E+00
22:00:00,2.526282E+00,5.727999E+04,2.526282E+00,1.887671E+04,1.421980E+04,2.526282E+00,6.565723E+04,2.526282E+00,1.049947E+04,2.919001E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.364443E+03,2.806980E-01,2.097412E+03,1.579978E+03,2.806980E-01,7.295247E+03,2.806980E-01,1.166608E+03,3.243334E+03,3.160658E-01,2.081115E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.272889E+04,5.613961E-01,4.194824E+03,3.159955E+03,5.613961E-01,1.459049E+04,5.613961E-01,2.333216E+03,6.486669E+03,5.613961E-01,3.988354E+04,5.613961E-01,0.000000E+00,0.000000E+00
22:10:00,2.526282E+00,5.764427E+04,2.526282E+00,1.851242E+04,1.384892E+04,2.526282E+00,6.602151E+04,2.526282E+00,1.013519E+04,2.881654E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.404919E+03,2.806980E-01,2.056936E+03,1.538769E+03,2.806980E-01,7.335723E+03,2.806980E-01,1.126132E+03,3.201838E+03,3.892203E-01,2.266663E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.280984E+04,5.613961E-01,4.113872E+03,3.077538E+03,5.613961E-01,1.467145E+04,5.613961E-01,2.252264E+03,6.403676E+03,5.817570E-01,4.039415E+04,5.613961E-01,0.000000E+00,0.000000E+00
22:20:00,2.526282E+00,5.800856E+04,2.526282E+00,1.814814E+04,1.347801E+04,2.526282E+00,6.638579E+04,2.526282E+00,9.770904E+03,2.844307E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.445395E+03,2.806980E-01,2.016460E+03,1.497556E+03,2.806980E-01,7.376199E+03,2.806980E-01,1.085656E+03,3.160341E+03,4.409465E-01,2.396604E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.289079E+04,5.613961E-01,4.032920E+03,2.995112E+03,5.613961E-01,1.475240E+04,5.613961E-01,2.171312E+03,6.320683E+03,6.818192E-01,4.290701E+04,5.613961E-01,0.000000E+00,0.000000E+00
22:30:00,2.526282E+00,5.837284E+04,2.526282E+00,1.778386E+04,1.310713E+04,2.526282E+00,6.675008E+04,2.526282E+00,9.406621E+03,2.806956E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.485871E+03,2.806980E-01,1.975984E+03,1.456348E+03,2.806980E-01,7.416675E+03,2.806980E-01,1.045180E+03,3.118841E+03,4.711713E-01,2.472710E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.297174E+04,5.613961E-01,3.951968E+03,2.912695E+03,5.613961E-01,1.483335E+04,5.613961E-01,2.090360E+03,6.237681E+03,7.407701E-01,4.438901E+04,5.613961E-01,0.000000E+00,0.000000E+00
22:40:00,2.526282E+00,5.873712E+04,2.526282E+00,1.741958E+04,1.273625E+04,2.526282E+00,6.711436E+04,2.526282E+00,9.042338E+03,2.769610E+04,2.526282E+00,1.794759E+05,2.526282E+00,0.000000E+00,0.000000E+00,2.806980E-01,6.526347E+03,2.806980E-01,1.935508E+03,1.415139E+03,2.806980E-01,7.457151E+03,2.806980E-01,1.004704E+03,3.077344E+03,4.960752E-01,2.535284E+04,2.806980E-01,0.000000E+00,0.000000E+00,5.613961E-01,1.305269E+04,5.613961E-01,3.871017E+03,2.830279E+03,5.613961E-01,1.491430E+04,5.613961E-01,2.009409E+03,6.154689E+03,7.845809E-01,4.549070E+04,5.613961E-01,0.000000E+00,0.000000E+00
