,:building_type,:template,:epw_file,:primary_heating_fuel,:swh_fuel,:boiler_fuel,:boiler_cap_ratio,:dcv_type,:lights_type,:lights_scale,:daylighting_type,:ecm_system_name,:erv_package,:boiler_eff,:furnace_eff,:shw_eff,:ext_wall_cond,:ext_floor_cond,:ext_roof_cond,:ground_wall_cond,:ground_floor_cond,:ground_roof_cond,:door_construction_cond,:fixed_window_cond,:glass_door_cond,:overhead_door_cond,:skylight_cond,:glass_door_solar_trans,:fixed_wind_solar_trans,:skylight_solar_trans,:fdwr_set,:srr_set,:rotation_degrees,:scale_x,:scale_y,:scale_z,:pv_ground_type,:pv_ground_total_area_pv_panels_m2,:pv_ground_tilt_angle,:pv_ground_azimuth_angle,:pv_ground_module_description,:adv_dx_units,:nv_type,:nv_opening_fraction,:nv_temp_out_min,:nv_delta_temp_in_out,:occupancy_loads_scale,:electrical_loads_scale,:oa_scale,:infiltration_scale,:chiller_type,:airloop_economizer_type,:shw_scale,:baseline_system_zones_map_option,:npv_start_year,:npv_end_year,:npv_discount_rate,:datapoint_id,:analysis_id,:analysis_name,:compute_environment,:algorithm_type,:run_annual_simulation,:job_id,run_options,datapoint_output_url,docker_command,status,simulation_time,airloops_total_outdoor_air_mechanical_ventilation_ach_1_per_hr,airloops_total_outdoor_air_mechanical_ventilation_flow_per_conditioned_floor_area_m3_per_s_m2,airloops_total_outdoor_air_mechanical_ventilation_flow_per_exterior_area_m3_per_s_m2,airloops_total_outdoor_air_mechanical_ventilation_m3,airloops_total_outdoor_air_natural_ventilation_ach_1_per_hr,airloops_total_outdoor_air_natural_ventilation_flow_per_conditioned_floor_area_m3_per_s_m2,airloops_total_outdoor_air_natural_ventilation_flow_per_exterior_area_m3_per_s_m2,airloops_total_outdoor_air_natural_ventilation_m3,bc_step_code_meui_kwh_per_m_sq,bc_step_code_tedi_kwh_per_m_sq,bldg_conditioned_floor_area_m_sq,bldg_exterior_area_m_sq,bldg_fdwr,bldg_name,bldg_nominal_floor_to_ceiling_height,bldg_nominal_floor_to_floor_height,bldg_srr,bldg_standards_building_type,bldg_standards_number_of_above_ground_stories,bldg_standards_number_of_living_units,bldg_standards_number_of_stories,bldg_standards_template,bldg_surface_to_volume_ratio,bldg_volume_m_cu,cooling_peak_w_per_m_sq,cost_utility_ghg_electricity_kg_per_m_sq,cost_utility_ghg_natural gas_kg_per_m_sq,cost_utility_ghg_oil_kg_per_m_sq,cost_utility_ghg_total_kg_per_m_sq,cost_utility_neb_electricity_cost_per_m_sq,cost_utility_neb_natural gas_cost_per_m_sq,cost_utility_neb_oil_cost_per_m_sq,cost_utility_neb_total_cost_per_m_sq,energy_eui_additional_fuel_gj_per_m_sq,energy_eui_cooling_gj_per_m_sq,energy_eui_district_cooling_gj_per_m_sq,energy_eui_district_heating_gj_per_m_sq,energy_eui_electricity_gj_per_m_sq,energy_eui_fans_gj_per_m_sq,energy_eui_heat recovery_gj_per_m_sq,energy_eui_heating_gj_per_m_sq,energy_eui_interior equipment_gj_per_m_sq,energy_eui_interior lighting_gj_per_m_sq,energy_eui_natural_gas_gj_per_m_sq,energy_eui_pumps_gj_per_m_sq,energy_eui_total_gj_per_m_sq,energy_eui_water systems_gj_per_m_sq,energy_peak_electric_w_per_m_sq,energy_peak_natural_gas_w_per_m_sq,energy_principal_heating_source,env_fdwr,env_ground_floors_average_conductance-w_per_m_sq_k,env_ground_roofs_average_conductance-w_per_m_sq_k,env_ground_walls_average_conductance-w_per_m_sq_k,env_outdoor_doors_average_conductance-w_per_m_sq_k,env_outdoor_floors_average_conductance-w_per_m_sq_k,env_outdoor_overhead_doors_average_conductance-w_per_m_sq_k,env_outdoor_roofs_average_conductance-w_per_m_sq_k,env_outdoor_walls_average_conductance-w_per_m_sq_k,env_outdoor_windows_average_conductance-w_per_m_sq_k,env_skylights_average_conductance-w_per_m_sq_k,env_srr,heating_peak_w_per_m_sq,location_city,location_country,location_epw_cdd,location_epw_hdd,location_latitude,location_longitude,location_necb_climate_zone,location_necb_hdd,location_state_province_region,location_weather_file,net_site_eui_gj_per_m_sq,peak_cooling_load_w_per_m_sq_necb,peak_heating_load_w_per_m_sq_necb,phius_annual_cooling_demand_kwh_per_m_sq,phius_annual_heating_demand_kwh_per_m_sq,phius_necb_meet_cooling_demand,phius_necb_meet_cooling_peak_load,phius_necb_meet_heating_demand,phius_necb_meet_heating_peak_load,phius_peak_cooling_load_w_per_m_sq,phius_peak_heating_load_w_per_m_sq,shw_additional_fuel_per_year,shw_electricity_per_day,shw_electricity_per_day_per_occupant,shw_electricity_per_year,shw_natural_gas_per_year,shw_total_nominal_occupancy,shw_water_m_cu_per_day,shw_water_m_cu_per_day_per_occupant,shw_water_m_cu_per_year,simulation_btap_data_version,simulation_date,simulation_os_standards_revision,simulation_os_standards_version,total_site_eui_gj_per_m_sq,unmet_hours_cooling,unmet_hours_cooling_during_occupied,unmet_hours_heating,unmet_hours_heating_during_occupied,zones_total_outdoor_air_infiltration_ach_1_per_hr,zones_total_outdoor_air_infiltration_flow_per_conditioned_floor_area_m3_per_s_m2,zones_total_outdoor_air_infiltration_flow_per_exterior_area_m3_per_s_m2,zones_total_outdoor_air_infiltration_m3,zones_total_outdoor_air_mechanical_ventilation_ach_1_per_hr,zones_total_outdoor_air_mechanical_ventilation_flow_per_conditioned_floor_area_m3_per_s_m2,zones_total_outdoor_air_mechanical_ventilation_flow_per_exterior_area_m3_per_s_m2,zones_total_outdoor_air_mechanical_ventilation_m3,zones_total_outdoor_air_natural_ventilation_ach_1_per_hr,zones_total_outdoor_air_natural_ventilation_flow_per_conditioned_floor_area_m3_per_s_m2,zones_total_outdoor_air_natural_ventilation_flow_per_exterior_area_m3_per_s_m2,zones_total_outdoor_air_natural_ventilation_m3,eplus_warnings,eplus_severes,eplus_fatals,energy_eui_heat rejection_gj_per_m_sq,container_output
0,RetailStripmall,BTAPPRE1980,CAN_AB_Calgary.Intl.AP.718770_CWEC2020.epw,Electricity,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,NECB_Default,2eb92232-cf16-4187-a6da-defe23b1b211,a79c8015-73af-4948-9728-b059ab548f36,commerce_strip_basic_generation,local,parametric,True,2eb92232-cf16-4187-a6da-defe23b1b211,":adv_dx_units: NECB_Default
:airloop_economizer_type: NECB_Default
:algorithm_type: parametric
:analysis_id: a79c8015-73af-4948-9728-b059ab548f36
:analysis_name: commerce_strip_basic_generation
:baseline_system_zones_map_option: NECB_Default
:boiler_cap_ratio: NECB_Default
:boiler_eff: NECB_Default
:boiler_fuel: NECB_Default
:building_type: RetailStripmall
:chiller_type: NECB_Default
:compute_environment: local
:datapoint_id: 2eb92232-cf16-4187-a6da-defe23b1b211
:daylighting_type: NECB_Default
:dcv_type: NECB_Default
:door_construction_cond: NECB_Default
:ecm_system_name: NECB_Default
:electrical_loads_scale: NECB_Default
:epw_file: CAN_AB_Calgary.Intl.AP.718770_CWEC2020.epw
:erv_package: NECB_Default
:ext_floor_cond: NECB_Default
:ext_roof_cond: NECB_Default
:ext_wall_cond: NECB_Default
:fdwr_set: NECB_Default
:fixed_wind_solar_trans: NECB_Default
:fixed_window_cond: NECB_Default
:furnace_eff: NECB_Default
:glass_door_cond: NECB_Default
:glass_door_solar_trans: NECB_Default
:ground_floor_cond: NECB_Default
:ground_roof_cond: NECB_Default
:ground_wall_cond: NECB_Default
:infiltration_scale: NECB_Default
:job_id: 2eb92232-cf16-4187-a6da-defe23b1b211
:lights_scale: NECB_Default
:lights_type: NECB_Default
:npv_discount_rate: NECB_Default
:npv_end_year: NECB_Default
:npv_start_year: NECB_Default
:nv_delta_temp_in_out: NECB_Default
:nv_opening_fraction: NECB_Default
:nv_temp_out_min: NECB_Default
:nv_type: NECB_Default
:oa_scale: NECB_Default
:occupancy_loads_scale: NECB_Default
:output_meters: []
:output_variables: []
:overhead_door_cond: NECB_Default
:primary_heating_fuel: Electricity
:pv_ground_azimuth_angle: NECB_Default
:pv_ground_module_description: NECB_Default
:pv_ground_tilt_angle: NECB_Default
:pv_ground_total_area_pv_panels_m2: NECB_Default
:pv_ground_type: NECB_Default
:rotation_degrees: NECB_Default
:run_annual_simulation: true
:scale_x: NECB_Default
:scale_y: NECB_Default
:scale_z: NECB_Default
:shw_eff: NECB_Default
:shw_scale: NECB_Default
:skylight_cond: NECB_Default
:skylight_solar_trans: NECB_Default
:srr_set: NECB_Default
:swh_fuel: NECB_Default
:template: BTAPPRE1980
",file:///C:\btap_batch\output\commerce_strip_basic_generation\parametric\runs\2eb92232-cf16-4187-a6da-defe23b1b211,docker run --rm  -v C:\btap_batch\output\commerce_strip_basic_generation\parametric\runs:/btap_costing/utilities/btap_cli/output -v C:\btap_batch\output\commerce_strip_basic_generation\parametric\runs\2eb92232-cf16-4187-a6da-defe23b1b211:/btap_costing/utilities/btap_cli/input xuebi_btap_cli  bundle exec ruby btap_cli.rb,SUCCEEDED,74.03676748275757,0.7472437999181665,0.0010751999779991396,0.0006863750435830286,70877539.0,0.0,0.0,0.0,0.0,256.8426513671875,197.1986795084006,2090.32,3274.466399999999,14.4,RetailStripmall,,,0.0,RetailStripmall,1,,1,BTAPPRE1980,0.30241152288396383,10827.849311999997,29.023215868264188,232.8207947945307,0.0,0.0,232.8207947945307,29.576760256802785,0.0,0.0,29.576760256802785,0.0,0.02159477974664166,0.0,0.0,1.214651345248574,0.1795562401928891,0.0,0.7099152282904052,0.035195568142676714,0.2548222281755903,0.0,0.0009041677829231887,1.214651345248574,0.012663132917448045,204.84830073864288,0.0,Electricity,14.4,0.678,,,2.95,,,0.227,0.772,2.95,,0.0,183.71427580466147,Calgary Intl AP,CAN,59.0,4890.0,51.11,-114.02,7a,5000.0,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2020.epw,1.2146500244140626,29.023215868264188,183.71427580466147,6.965236866100453,17.002797862578785,True,False,False,False,9.343766615257678,-13.599543334471596,-1,0.07242134062927497,0.00020766805324527398,26.47,0.0,348.7360694027361,0.3370451436388509,0.00096647629313507,123.19,0.1,2025-01-12 17:48:28 +0000,dc55d9d,0.6.3,1.214651345248574,0.0,0.0,0.0,0.0,0.6081314294016338,0.0008750328869705296,0.0005585944458896381,57682458.0,0.6683683660091553,0.0009617070794124549,0.0006139246205847291,63396049.5,0.0,0.0,0.0,0.0,52,0,0,0.0,
